weight,name,listeners
-1,shizzy twizzy/Baccarat,['haimond']
-1,"Grade Pending/WHATEVER, DAD",['suicidxbladxs']
-1,NUMB./Emotional Xan,['suicidxbladxs']
-1,Wind/Gigi Masin,['suicidxbladxs']
-1,"Respighi: Suite in G Major, P. 58, Trittico botticelliano, The Birds, & Serenata/Ottorino Respighi",['suicidxbladxs']
-1,本能/椎名林檎,['Marcelosgc1']
-1,Bombom/Rita Lee,"['PbzSmith', 'suicidxbladxs']"
-1,vendaval das neurose/Copa,['suicidxbladxs']
-1,Cool Struttin' (Remastered / Rudy Van Gelder Edition)/Sonny Clark,['suicidxbladxs']
-1,Kurt & Company Vol 2/Kurt Hugo Schneider,['PbzSmith']
-1,Memories from the past/Tosama Beats,['PbzSmith']
-1,COULD BE WRONG/LOSTBOYJAY,['Jackson_Joe']
-1,Reza/Rita Lee,"['PbzSmith', 'Marcelosgc1']"
-1,Across the Line/Air Raid,['Marcelosgc1']
-1,Sundays/Tanukichan,['PbzSmith']
-1,Coffee & Jazz/Cafe Music BGM channel,['PbzSmith']
-1,Jazz and Essentials/Cassandra Beck,['haimond']
-1,Still Alive: Best of 90's Pop Rock Music Hits. Greatest Songs of 1990's/Smoking U,['PbzSmith']
-1,Mag/Mag,['haimond']
-1,Brahms: 21 Hungarian Dances/Johannes Brahms,['suicidxbladxs']
-1,Place in my dream/Lamp,['suicidxbladxs']
-1,Home/Cavetown,['suicidxbladxs']
-1,Café Francaise/The Paris Musette,['PbzSmith']
-1,Bored/Billie Eilish,['PbzSmith']
-1,Promise/Sade,['Jackson_Joe']
-1,Epitaph/Tears for the Dying,"['suicidxbladxs', 'Marcelosgc1']"
-1,"Moonlight Densetsu (From ""Sailor Moon"") [Instrumental]/harpsona",['PbzSmith']
-1,"Godowsky: Piano Music, Vol. 13/Camille Saint-Saëns",['suicidxbladxs']
-1,Come Away With Me (Super Deluxe Edition)/Norah Jones,['suicidxbladxs']
-1,Apocalypse In Your Heart/Totalselfhatred,['suicidxbladxs']
-1,LP1/Liam Payne,['PbzSmith']
-1,"Friends EP/Pete Graham, Chris Lorenzo & Mark Starr -",['Jackson_Joe']
-1,Neural/Reação Em Cadeia,['suicidxbladxs']
-1,SCRIABIN: Etudes (Complete)/Alexander Scriabin,['suicidxbladxs']
-1,6pc Hot EP/6LACK,['PbzSmith']
-1,Schumann: Kinderszenen; Kreisleriana; Waldszenen/Robert Schumann,['PbzSmith']
-1,よふかしのうた/Creepy Nuts,['Jackson_Joe']
-1,"Rachmaninov: 13 Preludes, Op. 32 / Liebesleid and Liebesfreud/Sergei Rachmaninoff",['suicidxbladxs']
-1,The Shadow Of Your Smile/Astrud Gilberto,['Jackson_Joe']
-1,Eduardo o Pato/Caio Ocean,['suicidxbladxs']
-1,Série Romântico - Lilian/Lilian,['Jackson_Joe']
-1,"English String Miniatures, Vol. 4/Frederick Delius",['PbzSmith']
-1,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (Remastered Version)/David Bowie,['PbzSmith']
-1,"SIBELIUS: Symphonies Nos. 6 and 7 / 'The Tempest', Suite No. 2/Jean Sibelius",['suicidxbladxs']
-1,La Historia Continua Parte III/Marco Antonio Solís,['suicidxbladxs']
-1,Odiosa Natureza Humana/Matanza,['suicidxbladxs']
-1,Otherness/Alexisonfire,['Marcelosgc1']
-1,for a time/payton bagshaw,['PbzSmith']
-1,Adrenaline/chipbagov,['Jackson_Joe']
-1,Freshman 2O22/Sanza,['PbzSmith']
-1,The Beginning/Fifty Fifty,"['Jackson_Joe', 'haimond']"
-1,Oficial de São João/Mastruz Com Leite,['suicidxbladxs']
-1,Cute Aggression/Anthony Vincent,['suicidxbladxs']
-1,Stealers Wheel/Stealers Wheel,['PbzSmith']
-1,WTF!!!/Ugovhb,['haimond']
-1,Life Could Be a Dream/The Sh-Booms,['Jackson_Joe']
-1,Cryptic Writings (Expanded Edition - Remastered)/Megadeth,['Marcelosgc1']
-1,Distant Visions/Roy Ziv,['PbzSmith']
-1,PARTYNEXTDOOR/PARTYNEXTDOOR,['suicidxbladxs']
-1,Plastic Soda/Jupiter Apple,['Marcelosgc1']
-1,"Shostakovich: 24 Preludes and Fugues, op. 87/Dmitri Shostakovich",['suicidxbladxs']
-1,Classical Music 101/Léo Delibes,['PbzSmith']
-1,I Got A Name/Jim Croce,['PbzSmith']
-1,All Caps/SERAPHINE NOIR,['OsvaldoMusicas']
-1,Achievement Unlocked/JT Music,['PbzSmith']
-1,Mariana Nolasco Sessions 2/Mariana Nolasco,['PbzSmith']
-1,His Hand In Mine/Elvis Presley,['PbzSmith']
-1,Thee Sacred Souls/Thee Sacred Souls,['suicidxbladxs']
-1,Recordando a Chalino/Chalino Sanchez,['suicidxbladxs']
-1,FANATICA VERSÃO FUNK/2L MOTTA,['Jackson_Joe']
-1,Broadway-Blues-Ballads/Nina Simone,['PbzSmith']
-1,Volodos in Vienna/Robert Schumann,['PbzSmith']
-1,Coast Modern/Coast Modern,['suicidxbladxs']
-1,LEAVING HOME/Analog Trickery,['suicidxbladxs']
-1,Coagulating Darkness/Hellripper,['suicidxbladxs']
-1,SEM PAUSA/Sotam,['OsvaldoMusicas']
-1,Bottomless Pit/Death Grips,['OsvaldoMusicas']
-1,I Can See Clearly Now/Johnny Nash,['PbzSmith']
-1,Original Soundtrack the Legend of Heroes: Sora No Kiseki/Falcom Sound Team jdk,['Jackson_Joe']
-1,Bach: Works for Violin/Johann Sebastian Bach,['PbzSmith']
-1,Kabukimonogatari Gekihanongakushu (Original Soundtrack)/物語シリーズ,['Jackson_Joe']
-1,Soft Relaxing Music/The Cat Relaxer,['PbzSmith']
-1,Live Long and Prosper/Jacky Bonnet Group,['Jackson_Joe']
-1,"Debussy: Complete Works for Piano, Vol. 3/Claude Debussy",['suicidxbladxs']
-1,Reverberation/Ty's Music,['suicidxbladxs']
-1,Natiruts Acústico no Rio de Janeiro/Natiruts,['suicidxbladxs']
-1,Depression Cherry/Beach House,['PbzSmith']
-1,Era Vulgaris/Queens of the Stone Age,['suicidxbladxs']
-1,Coisas Que Só as Pupilas Falam/Nell,['suicidxbladxs']
-1,MASHA ULTRAFUNK/HISTED,['suicidxbladxs']
-1,Please: Further Listening 1984 - 1986 (2018 Remaster)/Pet Shop Boys,['suicidxbladxs']
-1,YUNGDEATHLILLIFE/$uicideboy$,['suicidxbladxs']
-1,romanticism/Jaydes,['suicidxbladxs']
-1,audio 002/Next To Blue,['suicidxbladxs']
-1,Passatempo/Wesley Safadão,['suicidxbladxs']
-1,Paranoid (live)/Black Sabbath,['PbzSmith']
-1,Piseiro Sofrência/Mari Fernandez,['suicidxbladxs']
-1,Home/Simply Red,['suicidxbladxs']
-1,Valeska Suratt / Fishing With Explosives Split/Valeska Suratt,['suicidxbladxs']
-1,Give a Man a Fish/MEAT EATERS,['Marcelosgc1']
-1,apart of me/Takayoshi,['suicidxbladxs']
-1,"My Singing Monsters, Vol. 2 (Original Game Soundtrack)/My Singing Monsters",['suicidxbladxs']
-1,Vibrate: The Best of (Deluxe Edition)/Rufus Wainwright,['PbzSmith']
-1,VAMPLUG/pittaplug,['suicidxbladxs']
-1,Morning Procrastination/Tosama Beats,['PbzSmith']
-1,Zazen Boys/ZAZEN BOYS,['Marcelosgc1']
-1,2016/Asteriiaa,['PbzSmith']
-1,Forever Us/Tjeerd Oosterhuis,['PbzSmith']
-1,"Da Roça Pra Cidade (Ao Vivo), Vol. 02/Os Barões Da Pisadinha",['suicidxbladxs']
-1,if tonight i die/Reno Black,['suicidxbladxs']
-1,I Wanted to Leave/SYML,['PbzSmith']
-1,The Budos Band/The Budos Band,['PbzSmith']
-1,Friends to Lovers/Zir Bijou,['PbzSmith']
-1,Over The Top/Hiroshi Kitadani,['Jackson_Joe']
-1,Respighi/Ottorino Respighi,['suicidxbladxs']
-1,Uccidere in silenzio (Original Motion Picture Soundtrack)/Nora Orlandi,['suicidxbladxs']
-1,Zara House From Italy/Scarlet,['Jackson_Joe']
-1,Sunbather/Deafheaven,['suicidxbladxs']
-1,Sinergy/Avith Ortega,['suicidxbladxs']
-1,Jolo - Instrumental/Ayparia,['suicidxbladxs']
-1,Violão Acústico/Raull Edvaldo,['PbzSmith']
-1,Industrial Rhapsody/LANORTH,['Jackson_Joe']
-1,orbiting/ come thru (Pj Statham Edits) [Remix]/Jackson Homer,['Jackson_Joe']
-1,MY CAUTION LINE/CITROBAL,['Jackson_Joe']
-1,Dissent/Christ Vs. Warhol,['suicidxbladxs']
-1,"My Dearest (Original Television Soundtrack), Pt.4/MIYEON",['suicidxbladxs']
-1,saisei no hukei/The Cabs,"['haimond', 'OsvaldoMusicas']"
-1,Eyes Open/Snow Patrol,['PbzSmith']
-1,"Gon x Neferpitou, Homem Gentil/M4rkim",['PbzSmith']
-1,The Dino Soars/Stegosaurus Rex,['suicidxbladxs']
-1,Mermaid Avenue/Billy Bragg,['PbzSmith']
-1,Rock Popular Brasileiro/Paulo Ricardo,['PbzSmith']
-1,Fly Away/TheFatRat,['PbzSmith']
-1,Rock Action/Mogwai,['suicidxbladxs']
-1,Volodos Plays Brahms/Johannes Brahms,['suicidxbladxs']
-1,Kitsch/IVE,['suicidxbladxs']
-1,Wolverine Blues (Full Dynamic Range Edition)/Entombed,['Marcelosgc1']
-1,Come With Me/Latino Brothers,['Jackson_Joe']
-1,Grieg & Moszkowski: Piano Concertos/Moritz Moszkowski,['suicidxbladxs']
-1,you don't know what you got/Takayoshi,['suicidxbladxs']
-1,After The Noise Is Gone/Rayons,['suicidxbladxs']
-1,"Eula Mix Collection (From ""Genshin Impact"")/tnbee",['suicidxbladxs']
-1,Eldens Boning/Ereb Altor,['PbzSmith']
-1,"Churrasquinho Menos É Mais, Vol. 2/Grupo Menos É Mais",['Marcelosgc1']
-1,From The Very Depths/Venom,['Marcelosgc1']
-1,Fish in the Pool/Hekuto Pascal,['suicidxbladxs']
-1,Overwhelmed (Ryan Mack Remix)/Ryan Mack,['PbzSmith']
-1,If the World Was Ending (feat. Julia Michaels)/JP Saxe,['PbzSmith']
-1,"Vitali: Chaconne in G Minor - Tedesco: The Lark - Fauré: Sonata No. 1, Op. 13, in A/Tomaso Antonio Vitali",['PbzSmith']
-1,FutureSex/LoveSounds/Justin Timberlake,['PbzSmith']
-1,Mormaço/Milena Melo,['Marcelosgc1']
-1,you deserve better/sadeyes,['suicidxbladxs']
-1,SIBELIUS: Finlandia / Karelia Suite / Lemminkainen Suite/Jean Sibelius,['suicidxbladxs']
-1,Nena/Nena,['PbzSmith']
-1,Late At Night/Roddy Ricch,['PbzSmith']
-1,"Schumann, C.: Piano Concerto, Op. 7 / Piano Trio, Op. 17 / 3 Romanzen/Clara Schumann",['suicidxbladxs']
-1,Johann Sebastian Bach/Johann Sebastian Bach,['PbzSmith']
-1,watching the stars/Øneheart,['suicidxbladxs']
-1,Os Grandes Sucessos/João Mineiro & Marciano,['suicidxbladxs']
-1,Bride - wedding scores for rip van winkle　岩井俊二監督作品「リップヴァンウィンクルの花嫁」オリジナルサウンドトラック/桑原まこ,['PbzSmith']
-1,"No, No, No/Dawn Penn",['PbzSmith']
-1,Avalon - A Celtic Legend/Enaid,['PbzSmith']
-1,Imagination & the Misfit Kid/Labrinth,['OsvaldoMusicas']
-1,Montagem Ultra Sônico/DJ NK3,['suicidxbladxs']
-1,AUTOMOTIVO EMPURRA/sma$her,['haimond']
-1,take me to the top/Alfie,['suicidxbladxs']
-1,"Vilões, Poder/M4rkim",['PbzSmith']
-1,Os Menor São Marolento/DJ GRZS,['suicidxbladxs']
-1,Los Billetes No Pagan/Pikette23,['suicidxbladxs']
-1,Ask Me Anything/Joseph Seabolt,['PbzSmith']
-1,Long Cold Winter/Cinderella,['suicidxbladxs']
-1,Drip Harder/Lil Baby,['PbzSmith']
-1,Coisas da Vida/MC ROGÊ,['haimond']
-1,The Loneliest/Måneskin,"['PbzSmith', 'suicidxbladxs']"
-1,Voice of the Violin/Claude Debussy,['PbzSmith']
-1,Mary Glenn/Mary Glenn,['suicidxbladxs']
-1,FUNKED UP/XXANTERIA,"['haimond', 'suicidxbladxs']"
-1,A/B/Kaleo,['PbzSmith']
-1,Baby Me Atende/Matheus Fernandes,['suicidxbladxs']
-1,Zélia Duncan/Zélia Duncan,['PbzSmith']
-1,Rappa-Mundi/O Rappa,['PbzSmith']
-1,United/Phoenix,['Jackson_Joe']
-1,PROTECTION CHARM/Miguel Angeles,['suicidxbladxs']
-1,Bites/Skinny Puppy,['suicidxbladxs']
-1,Romanza (Spanish Version)/Andrea Bocelli,['PbzSmith']
-1,Het beste van Peter Koelewijn/Peter Koelewijn,['PbzSmith']
-1,Mika's Laundry/Matt Champion,['OsvaldoMusicas']
-1,Onde Anda Chico Flores?/Não Ao Futebol Moderno,['Marcelosgc1']
-1,Poker Face (Remixes Part 2)/Lady Gaga,['PbzSmith']
-1,Bilitis (Original Movie Soundtrack)/Francis Lai,['suicidxbladxs']
-1,The Complete Aladdin Recordings Of Lester Young/Lester Young,['suicidxbladxs']
-1,Nocturne/Amies,['PbzSmith']
-1,Meteora 20th Anniversary Edition/Linkin Park,['Marcelosgc1']
-1,French Impressions/César Franck,['PbzSmith']
-1,Hip-Hop Instrumental/B.o.B,['PbzSmith']
-1,"Royal Club, Vol. 3/architecture in tokyo",['Marcelosgc1']
-1,Vs./Pearl Jam,['PbzSmith']
-1,Leliana's Song/Malukah,['PbzSmith']
-1,Crux/Kaisui,['Jackson_Joe']
-1,catalogue/Julie,['Marcelosgc1']
-1,Handel Variations/George Frideric Handel,['PbzSmith']
-1,Creme de la Core Album/Mr. Ivex,['suicidxbladxs']
-1,4555./MeiaUm,['suicidxbladxs']
-1,Classique Zen/London Philharmonic Orchestra,['PbzSmith']
-1,ヒカリ証明論/CHiCO with HoneyWorks,['Jackson_Joe']
-1,MONTE RUSH+/Big Rush,['suicidxbladxs']
-1,Don't Worry/Muzi Khan,['suicidxbladxs']
-1,Animal Kingdom/Cavetown,['suicidxbladxs']
-1,Eyes Blue Like The Atlantic (feat. Subvrbs)/Sista Prod,['PbzSmith']
-1,Hot Shit (feat. Ye & Lil Durk)/Cardi B,['suicidxbladxs']
-1,Memories of Tokyo-To/2 Mello,['Marcelosgc1']
-1,"Farra, Pinga e Foguete/Bruno & Barretto",['suicidxbladxs']
-1,none of this was your fault/Wishing,['OsvaldoMusicas']
-1,I Waited For You/Avery Miller,['Jackson_Joe']
-1,Atualização Fevereiro/NADSON O FERINHA,['suicidxbladxs']
-1,Devil/Vickeblanka,['suicidxbladxs']
-1,The Supremes A' Go-Go (Expanded Edition)/The Supremes,['PbzSmith']
-1,MIDDLE OF THE NIGHT/Elley Duhé,['suicidxbladxs']
-1,Haunted/laura les,['suicidxbladxs']
-1,Captain/Jesse James,['suicidxbladxs']
-1,Be My Baby: The Very Best of The Ronettes/The Ronettes,['PbzSmith']
-1,play with earth! 0.03/wave to earth,"['haimond', 'OsvaldoMusicas']"
-1,Samba de Janeiro/Bellini,['haimond']
-1,watching old vhs tapes while i wait for you/E66S,['suicidxbladxs']
-1,Wife/(G)I-DLE,['OsvaldoMusicas']
-1,By333 By333!/rancvh,['suicidxbladxs']
-1,Love Story (Taylor’s Version)/Taylor Swift,['haimond']
-1,Sibelius - Finnish Folk Songs & Discoveries/Jean Sibelius,"['PbzSmith', 'suicidxbladxs']"
-1,Isaac Stern Plays Brahms/Johannes Brahms,['PbzSmith']
-1,Navigator +3/1986 OMEGA TRIBE,['OsvaldoMusicas']
-1,"SEMRÉH/Ryu, the Runner",['OsvaldoMusicas']
-1,6 String Theory/Lee Ritenour,['PbzSmith']
-1,Pacific/Tatsuro Yamashita,['suicidxbladxs']
-1,falling in reverse/Dreamcorp.,['suicidxbladxs']
-1,Blue (Da Ba Dee)/Eiffel 65,['PbzSmith']
-1,"Schumann: Carnaval, Op.9, 12. Chopin/Robert Schumann",['PbzSmith']
-1,Born to Die – Paradise Edition (Special Version)/Lana Del Rey,['PbzSmith']
-1,Preludes/Warren Zevon,['PbzSmith']
-1,Rockstar/Uxie Kid,['OsvaldoMusicas']
-1,Emperor Road/Stack$,['suicidxbladxs']
-1,Extreme II - Pornograffitti/Extreme,['PbzSmith']
-1,Lennie Tristano / The New Tristano/Lennie Tristano,['suicidxbladxs']
-1,Give It to Me (Full Vocal Mix)/Matt Sassari,['PbzSmith']
-1,Winter Getaway/HEVI,['PbzSmith']
-1,Feel Me/SUI UZI,['Marcelosgc1']
-1,Sing To Me/MISSIO,['suicidxbladxs']
-1,there is no such thing as a jellyfish/No Love in the House of Gold,['suicidxbladxs']
-1,Out of Exile/Audioslave,['haimond']
-1,He Touched Me/Elvis Presley,['PbzSmith']
-1,Chopin: Ballades Nos.1-4/Frédéric Chopin,['suicidxbladxs']
-1,Alone in IZ World/Israel Kamakawiwo'ole,"['PbzSmith', 'haimond']"
-1,Near Theme/AnimationStation,['PbzSmith']
-1,"Now He Sings, Now He Sobs - Expanded Edition/Chick Corea",['suicidxbladxs']
-1,Ceres & Calypso in the Deep Time - 10th Anniversary/Candy Claws,['Marcelosgc1']
-1,Tornado Muito Nervoso 2/Furacão 2000,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-1,"Nee Nana (From ""Nana"")/Invadable Harmony",['PbzSmith']
-1,O Som das Multidões (Ao Vivo) [Deluxe]/Turma do Pagode,['suicidxbladxs']
-1,The light that blinds us/Temperance Lloyd,['PbzSmith']
-1,Montagem Ai Cachorro/DJ 7W,['suicidxbladxs']
-1,Rokstarr (Special Edition)/Taio Cruz,['PbzSmith']
-1,Song of Durin/Clamavi De Profundis,['PbzSmith']
-1,Ultimate Workout Vol. 3: Hip-Hop/Lil Jon & The East Side Boyz,['Jackson_Joe']
-1,Kira (Death Note)/Tauz,['suicidxbladxs']
-1,Doflamingo (One Piece)/Tauz,['suicidxbladxs']
-1,I Want You (Deluxe Edition)/Marvin Gaye,['suicidxbladxs']
-1,November is Here/sylvio,['PbzSmith']
-1,Chorona/Mano Walter,['PbzSmith']
-1,Pet Sounds (Original Mono & Stereo Mix Versions)/The Beach Boys,['suicidxbladxs']
-1,Garage Shared: Class of 2021/Lewis Taylor,['Jackson_Joe']
-1,Xuxa Só para Baixinhos (XSPB)/Xuxa,['suicidxbladxs']
-1,Lighthouses/Some Guy Ty,['Jackson_Joe']
-1,Bangarang EP/Skrillex,['suicidxbladxs']
-1,Night Trouble/Petit Biscuit,['PbzSmith']
-1,Bassically / N.I.B. (Live)/Black Sabbath,['PbzSmith']
-1,Speaking In Tongues (Deluxe Version)/Talking Heads,['OsvaldoMusicas']
-1,Wild Side/Ali,['suicidxbladxs']
-1,Beginnings (Deluxe)/Sherwood Roberts,['suicidxbladxs']
-1,Sheezus/Lily Allen,['suicidxbladxs']
-1,The Party Never Ends/Juice WRLD,['Jackson_Joe']
-1,Blazzin' Fire/Inner Circle,['Jackson_Joe']
-1,I'm With You/Red Hot Chili Peppers,['OsvaldoMusicas']
-1,Hôtel Costes 11/Vanessa da Mata,['suicidxbladxs']
-1,The Backrooms Original Soundtrack/iwakura,['suicidxbladxs']
-1,Mozart: Eine kleine Nachtmusik etc./Luigi Boccherini,['PbzSmith']
-1,Mélonade/Mélonade,['Marcelosgc1']
-1,Rimsky-Korsakov: Scheherazade/Nikolai Rimsky-Korsakov,['PbzSmith']
-1,Jiro Dreams/Dontcry,['PbzSmith']
-1,Again/SERAPHINE NOIR,['Jackson_Joe']
-1,Ukulele Ghibli No Kaze/Kenji Kondo,['PbzSmith']
-1,Mind of Mine (Deluxe Edition)/Zayn,['suicidxbladxs']
-1,Evergarden/Osaki,['PbzSmith']
-1,Way Down in the Jungle Room/Elvis Presley,['PbzSmith']
-1,never see a lonely night again/Sadboienola,['suicidxbladxs']
-1,Virtuoso/Joe Pass,['PbzSmith']
-1,"Beethoven: Piano Sonatas, vol.3/Ludwig van Beethoven",['PbzSmith']
-1,"Rap Motivação 2, Só Sei Que Não Vou Desisistir/VG Beats",['PbzSmith']
-1,Elfen lied 222/Hi-C,['suicidxbladxs']
-1,blue mood/prins,['PbzSmith']
-1,Riri/Unikart,['Jackson_Joe']
-1,Marolento/Puterrier,['suicidxbladxs']
-1,Jet Set/Can U,['Jackson_Joe']
-1,Taka no Me/Enygma Rapper,['PbzSmith']
-1,"Schmid, Benjamin: Concert Pieces/Jenő Hubay",['PbzSmith']
-1,Spinhead Sessions/Sonic Youth,['Marcelosgc1']
-1,Shut Up/Unikart,['Jackson_Joe']
-1,Koko de Iki wo Shite/eill,['Jackson_Joe']
-1,Sasuke II (Naruto)/Tauz,['PbzSmith']
-1,Weber: Complete Chamber Music for Clarinet/Carl Maria von Weber,['PbzSmith']
-1,Город спит (Антология советской песни 1964-1966)/Валентина Дворянинова,['suicidxbladxs']
-1,The Wellermen/The Wellermen,['PbzSmith']
-1,Jock Rock/Universal Production Music,['PbzSmith']
-1,Until we meet again/kyu,['PbzSmith']
-1,鋼の錬金術師 FULLMETAL ALCHEMIST Original Soundtrack 3/Akira Senju,['PbzSmith']
-1,Rockferry/Duffy,['PbzSmith']
-1,Rebuild/Murkish,['suicidxbladxs']
-1,Kamisori Otome (Remastered)/Ichiko Aoba,['Jackson_Joe']
-1,Военно-патриотическая музыка. Выпуск 1/Vladimir Troshin,['suicidxbladxs']
-1,Incesticide/Nirvana,['haimond']
-1,Lyrides/Jozef De Schutter,['PbzSmith']
-1,I Never Cared About You/Mixed Matches,['suicidxbladxs']
-1,GET BACK/Mc KRAKEN,['Jackson_Joe']
-1,Teen Beach Movie/Ross Lynch,['PbzSmith']
-1,About Last Night../Yel,['OsvaldoMusicas']
-1,Seu Piano e seu Orgão Espetacular | 2/Ed Lincoln,['Jackson_Joe']
-1,Dancing with a Stranger (with Normani)/Sam Smith,['PbzSmith']
-1,Nazgul/scarycide,['suicidxbladxs']
-1,Realize/Tr1st4n,['suicidxbladxs']
-1,The Lines/Brandenburg,['Marcelosgc1']
-1,How Close Are We?/Michael Fair,['Jackson_Joe']
-1,House Song/searows,['suicidxbladxs']
-1,Memory Within A Dream/Ky akasha,['PbzSmith']
-1,Massa/L'outlander,['PbzSmith']
-1,Dreamscapes/kyu,['PbzSmith']
-1,Gear 5 (Luffy)/Basara,['PbzSmith']
-1,Joyride (2009 Version)/Roxette,['PbzSmith']
-1,God's Problem Child/Willie Nelson,['PbzSmith']
-1,Spit./WARGASM (UK),['suicidxbladxs']
-1,Sendagi Collection/Vantage,['Marcelosgc1']
-1,Reggatta De Blanc (Remastered)/The Police,['PbzSmith']
-1,Окраина земная/Yuri Vizbor,['suicidxbladxs']
-1,LOST CORNER/Kenshi Yonezu,"['Jackson_Joe', 'suicidxbladxs']"
-1,Lament For Thorin/Eurielle,['PbzSmith']
-1,"12 Odd Future Songs/Tyler, the Creator",['suicidxbladxs']
-1,What Is Love/Haddaway,['haimond']
-1,Studio Ghibli Official B-Sides and Rarities Album/久石譲,['PbzSmith']
-1,OPENING THEME FROM TV SERIES ”RE:ZERO -STARTING LIFE IN ANOTHER WORLD-” 2ND SEASON/Konomi Suzuki,['Jackson_Joe']
-1,9am in Calabasas (Sped Up)/Adrian,['Jackson_Joe']
-1,New Wave (U.S. Version)/Against Me!,['suicidxbladxs']
-1,Icona Pop/Icona Pop,['PbzSmith']
-1,Crazy Hits/Crazy Frog,['PbzSmith']
-1,Happy Bivouac/The Pillows,['Marcelosgc1']
-1,BURNOUT SYNDROMEZ/BURNOUT SYNDROMES,['suicidxbladxs']
-1,Rap do Capitão Levi: O Mais Forte da Humanidade (NERD HITS)/7 Minutoz,['PbzSmith']
-1,Japanese Masterpieces for the Koto/Ikuta Ryu,['PbzSmith']
-1,Ded to Me/Vended,['suicidxbladxs']
-1,Diamonds in the Rough/Avenged Sevenfold,['suicidxbladxs']
-1,Money/Reyn Hartley,['PbzSmith']
-1,Улица Мира/Перемотка,['Marcelosgc1']
-1,Rap do Ayanokoji Kiyotaka/Daarui,['PbzSmith']
-1,Mercury/Ivan Malik,['PbzSmith']
-1,Autonomy/Lyn,['Jackson_Joe']
-1,Trash/Alice Cooper,['suicidxbladxs']
-1,Sarek/Laponia,['PbzSmith']
-1,Sabbath Bloody Sabbath (2009 Remastered Version)/Black Sabbath,['PbzSmith']
-1,"Traditional Japanese KOTO Music: Relaxation, Vol. 2/Relax α Wave",['PbzSmith']
-1,Peaceful Thoughts/Listening Wind,['PbzSmith']
-1,Under Jolly Roger/Running Wild,['Marcelosgc1']
-1,G.U.Y. (Remixes)/Lady Gaga,['PbzSmith']
-1,we fell in love in october / forget her/girl in red,"['haimond', 'suicidxbladxs']"
-1,Ten On One/Sandra,['suicidxbladxs']
-1,Mama's Gun/Erykah Badu,['suicidxbladxs']
-1,Isekai/Macno,['suicidxbladxs']
-1,Dangerous/Thomas LaRosa,['suicidxbladxs']
-1,Xibom Bombom/As Meninas,['PbzSmith']
-1,"More Blood, More Tracks: The Bootleg Series, Vol. 14 (Sampler)/Bob Dylan",['PbzSmith']
-1,Silence/Katana,['suicidxbladxs']
-1,Le Mans 1995/Sixten,['Jackson_Joe']
-1,My World/Justin Bieber,['PbzSmith']
-1,UNDER THE TREE/Sim,['suicidxbladxs']
-1,retiree (final)/LotusRay,['suicidxbladxs']
-1,YOU DONT NEED ME ALIVE/lieless,['suicidxbladxs']
-1,Liszt: Scherzo and March / 3 Liebestraume / Berceuse/Franz Liszt,"['PbzSmith', 'suicidxbladxs']"
-1,アメヲマツ、/美波,['suicidxbladxs']
-1,Full Moon Fever/Tom Petty,['haimond']
-1,MONTAGEM 3x1/DJ JEEH FDC,['suicidxbladxs']
-1,Wuhan Wuhan/花伦（Hualun）,['suicidxbladxs']
-1,Calling (feat. Ell Murphy)/Gemi,['Jackson_Joe']
-1,Goodbye Horses/✝✝✝ (Crosses),['suicidxbladxs']
-1,Holy Grail/Versailles,['Marcelosgc1']
-1,Meu Pedaço de Pecado/João Gomes,['suicidxbladxs']
-1,Stanczyk/DADAROMA,['Marcelosgc1']
-1,Open Source/Kiko Loureiro,['PbzSmith']
-1,TVアニメ「Re:ゼロから始める異世界生活」2nd seasonエンディングテーマ「Memento」/NonoC,['Jackson_Joe']
-1,Blur/Blanket,['OsvaldoMusicas']
-1,Black Orpheus - Original Motion Picture Soundtrack/Elizeth Cardoso,['Marcelosgc1']
-1,1 Am. Study Session/WYS,['PbzSmith']
-1,Some Nights/fun.,['PbzSmith']
-1,Like an Open Book/Hudson Rull,['suicidxbladxs']
-1,Japanese Traditional Music/Japanese Relaxation and Meditation,['PbzSmith']
-1,Love Me I'm Burning/Corbon Amodio,['suicidxbladxs']
-1,Telephone (Ming Extended Remix)/Lady Gaga,['PbzSmith']
-1,Studio Ghibli Piano Collections/KayThePianist,['PbzSmith']
-1,Chet In Paris Vol 3/Chet Baker,['OsvaldoMusicas']
-1,上出来/tricot,['Marcelosgc1']
-1,Знову Сонце/la-mansh,['Marcelosgc1']
-1,The Trianon/Joshua Kyan Aalampour,['suicidxbladxs']
-1,wander into/ANN ANNIE,['suicidxbladxs']
-1,Monte Viso/Gente di Toscana,['PbzSmith']
-1,School Girl Distortional Addict (15th Anniversary Edition)/NUMBER GIRL,['Marcelosgc1']
-1,Neveroddoreven/I Monster,['PbzSmith']
-1,A Barreira Vai Virar Baile/MC Darlan,['haimond']
-1,Oh My God/Fog Lake,['Jackson_Joe']
-1,Amaterasu/7 Minutoz,['PbzSmith']
-1,Northern Spirits/forfedre,['PbzSmith']
-1,Feel It/Minista,['Jackson_Joe']
-1,Banda 100 Parea Vol.1/Banda 100 Parêa,['suicidxbladxs']
-1,Comedown Machine/The Strokes,"['haimond', 'suicidxbladxs']"
-1,The Book of Kings/Mournful Congregation,['suicidxbladxs']
