weight,name,listeners
-0.0004928050463236743,So Happy World/アトラスサウンドチーム/Persona 5 Royal: Original Soundtrack,['Jackson_Joe']
-0.0004928050463236743,Face to Face/Daft Punk/Discovery,['Jackson_Joe']
-0.0004928050463236743,Ugliest/$uicideboy$/Long Term Effects of Suffering,['Jackson_Joe']
-0.0004928050463236743,Royal Days/アトラスサウンドチーム/Persona 5 Royal: Original Soundtrack,['Jackson_Joe']
-0.0004928050463236743,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)/A$AP Rocky/LONG.LIVE.A$AP (Deluxe Version)",['Jackson_Joe']
-0.0004903490691415879,Whiplash/bôa/Whiplash,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.0004892571169008363,"Balada Do Louco/Os Mutantes/""Mutantes E Seus Cometas No Pais Do Baurets""","['PbzSmith', 'Marcelosgc1']"
-0.0004884569327079999,ATWA/System of a Down/Toxicity,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0004884569327079999,Just the Way You Are/Bruno Mars/Doo-Wops & Hooligans,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0004878857638123808,Meet the Frownies/Mr Twin Sister/Meet the Frownies,"['Jackson_Joe', 'suicidxbladxs']"
-0.0004878857638123808,Sheep/Pink Floyd/Animals,"['Jackson_Joe', 'suicidxbladxs']"
-0.00048693697911789493,Rabid/Mortician/Chainsaw Dismemberment,['suicidxbladxs']
-0.00048693697911789493,My One and Only Love/John Coltrane & Johnny Hartman/John Coltrane and Johnny Hartman,['suicidxbladxs']
-0.00048693697911789493,"In a Sentimental Mood/Duke Ellington, John Coltrane/Duke Ellington & John Coltrane",['suicidxbladxs']
-0.00048693697911789493,"Orquestra Maldita/TRASHXRL, Mc Delux/Orquestra Maldita",['suicidxbladxs']
-0.0004850088183421517,The Unforgiven II/Metallica/Reload,['PbzSmith']
-0.0004850088183421517,Too Late Now/Wet Leg/Wet Leg,['PbzSmith']
-0.0004850088183421517,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio/Ludwig van Beethoven/Originals Beethoven Box",['PbzSmith']
-0.0004850088183421517,Até O Fim - Ao Vivo/Engenheiros Do Hawaii/Acústico (Ao Vivo / Deluxe),['PbzSmith']
-0.0004850088183421517,Don't Lie/Black Eyed Peas/Monkey Business,['PbzSmith']
-0.0004850088183421517,Pra me provocar/MC Koringa/A Caminhada,['PbzSmith']
-0.0004850088183421517,Mr. Lonely/Bobby Vinton/16 Most Requested Songs,['PbzSmith']
-0.0004850088183421517,"3 Gymnopédies: No. 1, Lent et douloureux/Erik Satie/Labyrinth",['PbzSmith']
-0.0004850088183421517,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso/Pyotr Ilyich Tchaikovsky/Tchaikovsky: The Nutcracker",['PbzSmith']
-0.0004850088183421517,Can We Kiss Forever?/Kina/Can We Kiss Forever?,['PbzSmith']
-0.0004850088183421517,One of Us/Joan Osborne/Relish,['PbzSmith']
-0.0004850088183421517,Snow on the Beach (feat. Lana Del Rey)/Taylor Swift/Midnights,['PbzSmith']
-0.0004850088183421517,Índios - Ao Vivo Em São Paulo / 1999/Legião Urbana/Acústico (Ao Vivo Em São Paulo / 1999),['PbzSmith']
-0.0004850088183421517,Nadir/Gavin Luke/Summer Memories,['PbzSmith']
-0.0004850088183421517,Exagerado/Naldo Benny/Fundamental - Naldo Benny,['PbzSmith']
-0.0004850088183421517,Being in Love/Wet Leg/Wet Leg,['PbzSmith']
-0.0004850088183421517,It's Not so Bad/Dybbukk/It's Not so Bad,['PbzSmith']
-0.0004850088183421517,Chaise Longue/Wet Leg/Chaise Longue,['PbzSmith']
-0.0004850088183421517,Sleep Walk/Joe Satriani/Strange Beautiful Music,['PbzSmith']
-0.0004850088183421517,I Think I'm OKAY (with YUNGBLUD & Travis Barker)/mgk/Hotel Diablo,['PbzSmith']
-0.0004850088183421517,abcdefu/GAYLE/Abcdefu,['PbzSmith']
-0.0004850088183421517,Sem Radar/Ls Jack/Tudo Outra Vez,['PbzSmith']
-0.0004850088183421517,Hurt/Johnny Cash/American IV: The Man Comes Around,['PbzSmith']
-0.0004850088183421517,"Always With Me (Spirited Away)/Sleepy Tom/Ghibli, Anime & Chill",['PbzSmith']
-0.0004850088183421517,Lofi Rain/Chilled Cougar/Lofi Rain,['PbzSmith']
-0.0004850088183421517,Monster/Lady Gaga/The Fame Monster (Deluxe Edition),['PbzSmith']
-0.0004850088183421517,Act Up/Rich Brian/Shang-Chi and The Legend of The Ten Rings: The Album,['PbzSmith']
-0.0004850088183421517,Kung Fu Fighting/Carl Douglas/The Soul of the Kung Fu Fighter,['PbzSmith']
-0.0004850088183421517,Masters of War/Bob Dylan/The Freewheelin' Bob Dylan,['PbzSmith']
-0.0004850088183421517,One of These Nights - 2013 Remaster/Eagles/One of These Nights (2013 Remaster),['PbzSmith']
-0.0004850088183421517,Luffy II (One Piece)/Tauz/Luffy II (One Piece),['PbzSmith']
-0.0004850088183421517,Fome de poder (Jack Hanma)/AniRap/Fome de poder (Jack Hanma),['PbzSmith']
-0.0004850088183421517,Por Você/Barão Vermelho/Balada MTV,['PbzSmith']
-0.0004850088183421517,O Sol/Jota Quest/Até Onde Vai,['PbzSmith']
-0.0004850088183421517,Fácil/Jota Quest/De Volta ao Planeta,['PbzSmith']
-0.0004850088183421517,Life Is Good (feat. Drake)/Future/Life Is Good (feat. Drake),['PbzSmith']
-0.0004850088183421517,Amigo/Lil Tecca/We Love You Tecca,['PbzSmith']
-0.0004850088183421517,The Ellie Badge/Atlantic Lights/The Ellie Badge,['PbzSmith']
-0.0004850088183421517,Go to Town/Doja Cat/Amala,['PbzSmith']
-0.0004850088183421517,L no Theme/Hideki Taniuchi/DEATH NOTE original soundtrack,['PbzSmith']
-0.0004850088183421517,L no Nakama/Hideki Taniuchi/DEATH NOTE original soundtrack,['PbzSmith']
-0.0004850088183421517,The Elm/Suldusk/Lunar Falls,['PbzSmith']
-0.0004850088183421517,One By One/Patty Gurdy/Pest & Power,['PbzSmith']
-0.0004850088183421517,Burn It Down/Linkin Park/Living Things,['PbzSmith']
-0.0004848015155271554,the cat from ipanema/j1gggs/the cat from ipanema,"['haimond', 'suicidxbladxs']"
-0.0004848015155271554,Hummer - 2011 Remaster/The Smashing Pumpkins/Siamese Dream (2011 - Remaster),"['haimond', 'suicidxbladxs']"
-0.0004848015155271554,Blank/GLARE/Into You,"['haimond', 'suicidxbladxs']"
-0.0004848015155271554,Tell It Like It Is/Aaron Neville/Soul Feeling,"['haimond', 'suicidxbladxs']"
-0.0004841483650866659,Love Me Like You Do/Ellie Goulding/Fifty Shades Freed (Original Motion Picture Soundtrack),"['Jackson_Joe', 'PbzSmith']"
-0.00048242745857569435,Misty City (Trailer Music)/Midnight Seduction Orchestra/Sleepless City Nights: 1940s Style Film Noir,"['Jackson_Joe', 'PbzSmith']"
-0.00048221154907308937,Não Vá Embora/CPM 22/Felicidade Instantânea,"['suicidxbladxs', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,Não Há Amor Em Sua Alma (Bonus Track)/Jupiter Apple/Júpiter Maçã & Os Pereiras Azuiz,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,Bakuro Book/Otoboke Beaver/Itekoma Hits,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,knob/Julie/my anti-aircraft friend,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,piano instrumental/Julie/my anti-aircraft friend,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,Na Boca do Sol/Arthur Verocai/Arthur Verocai,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,In ghost's sigh/Bleach/気炎,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,歌舞伎町の女王/椎名林檎/無罪モラトリアム,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,"Oh! Mulher Infiel/Os Mutantes/""A Divina Comédia Ou Ando Meio Desligado""","['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004818052667221553,Melhor Eu Ir/Péricles/Feito Pra Durar,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.00048028531313205035,"Stripped, Raped, And Strangled/Cannibal Corpse/The Bleeding","['suicidxbladxs', 'Marcelosgc1']"
-0.00048028531313205035,Stranger Aeons/Entombed/Clandestine,"['suicidxbladxs', 'Marcelosgc1']"
-0.00048028531313205035,Ridden With Disease/Autopsy/Severed Survival,"['suicidxbladxs', 'Marcelosgc1']"
-0.00048028531313205035,Only One Will Die/Cannibal Corpse/Red Before Black,"['suicidxbladxs', 'Marcelosgc1']"
-0.00048028531313205035,Mass Mutilation/Mortician/Chainsaw Dismemberment,"['suicidxbladxs', 'Marcelosgc1']"
-0.00048028531313205035,Ill Ender/Cryptopsy/As Gomorrah Burns,"['suicidxbladxs', 'Marcelosgc1']"
-0.00047981863732025714,The freaking Alice (hippie under groove)/Jupiter Apple/a sétima efervescência,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.00047981863732025714,por perto/SteLa/serafim triste,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.00047981863732025714,me encontrar/Terraplana/olhar pra trás,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0004793432102904689,Fly Me to the Moon/Frank Sinatra/Duets (20th Anniversary Deluxe Edition),"['PbzSmith', 'haimond']"
-0.0004793432102904689,Around The World (la la la la la) - Radio Version/A Touch of Class/Planet Pop,"['PbzSmith', 'haimond']"
-0.0004793432102904689,Over the Rainbow/Israel Kamakawiwo'ole/Alone in IZ World,"['PbzSmith', 'haimond']"
-0.0004793432102904689,Before You Go/Lewis Capaldi/Divinely Uninspired to a Hellish Extent (Extended Edition),"['PbzSmith', 'haimond']"
-0.0004793432102904689,Supermassive Black Hole/Muse/Black Holes and Revelations,"['PbzSmith', 'haimond']"
-0.0004793432102904689,Rap dos Cavaleiros do Zodíaco: Por Atena (Nerd Hits)/7 Minutoz/Rap dos Cavaleiros do Zodíaco: Por Atena (Nerd Hits),"['PbzSmith', 'haimond']"
-0.0004792508908150701,Father Time (feat. Sampha)/Kendrick Lamar/Mr. Morale & the Big Steppers,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004792508908150701,heart pt. 6/Kendrick Lamar/GNX,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004792508908150701,Two Words/Kanye West/The College Dropout,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004792508908150701,PARK DRIVE/Louie Zong/RAT TAXI,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004792508908150701,Love Me Harder/Ariana Grande/My Everything (Deluxe),"['Jackson_Joe', 'OsvaldoMusicas']"
-0.00047871277163512955,Feel Good Inc./Gorillaz/Demon Days,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.000478679721919451,Magic/Pilot/From The Album Of The Same Name,"['Jackson_Joe', 'suicidxbladxs']"
-0.000478679721919451,Giorgio by Moroder/Daft Punk/Random Access Memories,"['Jackson_Joe', 'suicidxbladxs']"
-0.000478679721919451,Love Me Again/John Newman/Tribute,"['Jackson_Joe', 'suicidxbladxs']"
-0.000478679721919451,No One Knows/Queens of the Stone Age/Songs for the Deaf,"['Jackson_Joe', 'suicidxbladxs']"
-0.00047837379828515075,Freak (feat. REI AMI)/Sub Urban/Thrill Seeker,"['PbzSmith', 'suicidxbladxs']"
-0.000477832007918359,Rain King (Album Version)/Sonic Youth/Daydream Nation (Remastered Original Album),['Marcelosgc1']
-0.000477832007918359,タイムマシーン・ラヴ/Ryusenkei/Tokyo Sniper,['Marcelosgc1']
-0.000477832007918359,...in Heaven.../BUCK-TICK/SEVENTH HEAVEN,['Marcelosgc1']
-0.000477832007918359,"The Moon/The Microphones/The Glow, Pt. 2",['Marcelosgc1']
-0.000477832007918359,Darklands/The Jesus and Mary Chain/Darklands (Expanded Version),['Marcelosgc1']
-0.000477832007918359,Total Trash (Album Version)/Sonic Youth/Daydream Nation (Remastered Original Album),['Marcelosgc1']
-0.00047773093722496517,I Don't Love You/My Chemical Romance/The Black Parade,"['Jackson_Joe', 'suicidxbladxs']"
-0.0004775728064425508,Hasarım Kendime/Baba Figürü/Hasarım Kendime,['suicidxbladxs']
-0.0004775728064425508,"I Know Why (And So Do You)/Red Garland, Paul Chambers, Art Taylor/Red Garland's Piano",['suicidxbladxs']
-0.0004775728064425508,"Se Me Da Eu Vou Ter Que Comer/DJ Vuiziki, MC GW, MC Flavinho/Se Me Da Eu Vou Ter Que Comer",['suicidxbladxs']
-0.0004775228686560196,London Calling - Remastered/The Clash/London Calling (Remastered),"['PbzSmith', 'suicidxbladxs', 'Marcelosgc1']"
-0.000476020368644522,Pense em Mim/Leandro & Leonardo/Volume 4,"['PbzSmith', 'suicidxbladxs']"
-0.0004752776320112738,Vai Passar/Chico Buarque/Chico 50 Anos - O Cronista,"['Jackson_Joe', 'Marcelosgc1']"
-0.0004752776320112738,Meu Caro Amigo/Chico Buarque/Meus Caros Amigos,"['Jackson_Joe', 'Marcelosgc1']"
-0.0004752776320112738,神様のヒマ潰し/GO!GO!7188/ベスト オブ ゴー!ゴー!,"['Jackson_Joe', 'Marcelosgc1']"
-0.0004752776320112738,Singin' in the Rain/Gene Kelly/Song & Dance Man,"['Jackson_Joe', 'Marcelosgc1']"
-0.0004727232561041886,O cio da Terra/Chico Buarque/Geraes,"['Jackson_Joe', 'Marcelosgc1']"
-0.00046972858735731165,Quando o Sol se For/Detonautas Roque Clube/Detonautas (Nova Versão),"['suicidxbladxs', 'OsvaldoMusicas']"
-0.00046972858735731165,When I Come Around/Green Day/Dookie,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.00046972858735731165,Fungal Wastes/Christopher Larkin/Hollow Knight (Original Soundtrack),"['suicidxbladxs', 'OsvaldoMusicas']"
-0.00046972858735731165,Holy (feat. Chance the Rapper)/Justin Bieber/Justice,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.00046972858735731165,Bad Habit/Steve Lacy/Gemini Rights,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0004696011336919164,When The Moon's Reaching Out Stars -Reload-/高橋あず美/Persona 3 Reload Original Soundtrack,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004691574184616926,In the Flesh/Pink Floyd/The Wall,"['Jackson_Joe', 'suicidxbladxs']"
-0.0004685248953320353,memories/leadwave/memories,"['Jackson_Joe', 'suicidxbladxs']"
-0.00046820863376720664,The Way You Hurt Me/Kvävning/I Wish I Could Hurt You The Way You Hurt Me,['suicidxbladxs']
-0.00046820863376720664,My Little Brown Book/Duke Ellington & John Coltrane/Duke Ellington & John Coltrane,['suicidxbladxs']
-0.00046761450429001826,Another Day in Paradise - 2016 Remaster/Phil Collins/...But Seriously (Deluxe Edition),"['Jackson_Joe', 'Marcelosgc1']"
-0.00046761450429001826,Little Busters/The Pillows/Little Busters,"['Jackson_Joe', 'Marcelosgc1']"
-0.0004660731701764671,Evidências/Chitãozinho & Xororó/Do Tamanho do Nosso Amor,"['haimond', 'suicidxbladxs']"
-0.0004660731701764671,Tarantula Girl/VIOLENT VIRA/Tarantula Girl,"['haimond', 'suicidxbladxs']"
-0.0004657553285535154,Sorriu Para Mim/João Gilberto/Joao,"['suicidxbladxs', 'Marcelosgc1']"
-0.0004652364952184027,NISSAN ALTIMA/Doechii/Alligator Bites Never Heal,['OsvaldoMusicas']
-0.0004652364952184027,BOOM BAP/Doechii/Alligator Bites Never Heal,['OsvaldoMusicas']
-0.0004652364952184027,"PartyIsntOver/Campfire/Bimmer (feat. Frank Ocean & Laetitia Sadier)/Tyler, the Creator/Wolf",['OsvaldoMusicas']
-0.0004652364952184027,Dezassete e Setecentos/Luiz Gonzaga/A Raíz do Nordeste,['OsvaldoMusicas']
-0.0004652364952184027,"King's Dead (with Kendrick Lamar, Future & James Blake)/Jay Rock/Black Panther the Album Music From and Inspired By",['OsvaldoMusicas']
-0.0004652364952184027,1539 N. Calvert/JPEGMAFIA/Veteran,['OsvaldoMusicas']
-0.0004652364952184027,"DARLING, I/Tyler, the Creator/Chromakopia",['OsvaldoMusicas']
-0.0004652364952184027,DEARLY DEPARTED/BROCKHAMPTON/GINGER,['OsvaldoMusicas']
-0.0004652364952184027,Arvore/Edson Gomes/Campo De Batalha,['OsvaldoMusicas']
-0.0004652364952184027,"DILEMA DAS REDES/FBC/O Amor, O Perdão e a Tecnologia Irão Nos levar Para Outro Planeta",['OsvaldoMusicas']
-0.0004652364952184027,Don’t Blame Me/Taylor Swift/Reputation,['OsvaldoMusicas']
-0.0004652364952184027,Hacker/Death Grips/The Money Store,['OsvaldoMusicas']
-0.0004652364952184027,Gostei/varanda/Gostei,['OsvaldoMusicas']
-0.0004652364952184027,Whiplash/NCT 127/NCT #127 CHERRY BOMB– The 3rd Mini Album,['OsvaldoMusicas']
-0.0004652364952184027,We Are Never Ever Getting Back Together/Taylor Swift/Red (Deluxe Edition),['OsvaldoMusicas']
-0.0004652364952184027,"Mulheres/Martinho Da Vila/Tá Delícia, Tá Gostoso",['OsvaldoMusicas']
-0.0004652364952184027,The Mic/MF DOOM/Operation: Doomsday (Complete),['OsvaldoMusicas']
-0.00046510375817114904,Misery/Melodrama/Wounded Heart,"['PbzSmith', 'suicidxbladxs']"
-0.00046510375817114904,Take Me Away/Austin Farwell/Take Me Away,"['PbzSmith', 'suicidxbladxs']"
-0.0004649037087957348,Um Nome a Zelar/Seu Pereira e Coletivo 401/Eu não sou boa influência pra você,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0004625057524758479,You Might Think/The Cars/Heartbeat City (Expanded Edition),"['Jackson_Joe', 'Marcelosgc1']"
-0.0004625057524758479,Mothers Talk/Tears for Fears/Songs from the Big Chair,"['Jackson_Joe', 'Marcelosgc1']"
-0.00046167228307973434,Cool for the Summer/Demi Lovato/Confident,"['Jackson_Joe', 'PbzSmith']"
-0.000461556967781362,Dis-Organ-Ized/Impetigo/Ultimo Mondo Cannibale,"['suicidxbladxs', 'Marcelosgc1']"
-0.0004603303151745164,The Things We Believe In/Orden Ogan/To the End,"['suicidxbladxs', 'Marcelosgc1']"
-0.0004599513765687627,Wish (feat. Trippie Redd)/Diplo/California,['Jackson_Joe']
-0.0004599513765687627,Biking/Frank Ocean/Biking,['Jackson_Joe']
-0.0004599513765687627,Hood Politics/Kendrick Lamar/To Pimp a Butterfly,['Jackson_Joe']
-0.0004599513765687627,Carro de Malandro/Tribo da Periferia/Tudo Nosso,['Jackson_Joe']
-0.0004599513765687627,Minecraft/C418/Minecraft - Volume Alpha,['Jackson_Joe']
-0.0004599513765687627,Best You Had/Don Toliver/Best You Had,['Jackson_Joe']
-0.0004599513765687627,Double Standards/Don Toliver/Life of a DON,['Jackson_Joe']
-0.0004599513765687627,Crazy Dave (Intro Theme)/Laura Shigihara/Plants Vs. Zombies (Original Video Game Soundtrack),['Jackson_Joe']
-0.0004599513765687627,Song About Me/TV Girl/Who Really Cares,['Jackson_Joe']
-0.0004599513765687627,Flocky Flocky (feat. Travis Scott)/Don Toliver/Life of a DON,['Jackson_Joe']
-0.0004599513765687627,Antidote/Travis Scott/Rodeo,['Jackson_Joe']
-0.0004599513765687627,The Game of Love (feat. Michelle Branch) - Main / Radio Mix/Santana/Shaman,['Jackson_Joe']
-0.0004599513765687627,Rust/El Huervo/Rust b/w Ghost,['Jackson_Joe']
-0.0004599513765687627,Comedy/Gen Hoshino/Comedy,['Jackson_Joe']
-0.0004599513765687627,Hot (feat. Gunna)/Young Thug/So Much Fun,['Jackson_Joe']
-0.0004599513765687627,Neverender/Justice/Hyperdrama,['Jackson_Joe']
-0.0004599513765687627,Pretending to.../Tsutchie/samurai champloo music record masta,['Jackson_Joe']
-0.0004599513765687627,I'm Ready/Jaden/Marvel’s Spider-Man: Miles Morales (Original Video Game Soundtrack),['Jackson_Joe']
-0.0004599513765687627,Unshaken/D'Angelo/The Music of Red Dead Redemption 2 (Original Soundtrack),['Jackson_Joe']
-0.0004599513765687627,"Raf (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)/A$AP Mob/Raf (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",['Jackson_Joe']
-0.0004599513765687627,V12 (feat. Lil Uzi Vert)/iann dior/On To Better Things,['Jackson_Joe']
-0.0004599513765687627,Wet Dreamz/J. Cole/2014 Forest Hills Drive,['Jackson_Joe']
-0.0004596454529344625,Married Life/Michael Giacchino/Up (Original Motion Picture Soundtrack),"['PbzSmith', 'suicidxbladxs']"
-0.0004596454529344625,The Girl from Ipanema/Antônio Carlos Jobim/Sinatra/Jobim: The Complete Reprise Recordings,"['PbzSmith', 'suicidxbladxs']"
-0.0004596454529344625,Say It Right/Nelly Furtado/Loose,"['PbzSmith', 'suicidxbladxs']"
-0.0004596454529344625,Gon (Hunter x Hunter)/Tauz/Gon (Hunter x Hunter),"['PbzSmith', 'suicidxbladxs']"
-0.0004596454529344625,L (Death Note)/Tauz/L (Death Note),"['PbzSmith', 'suicidxbladxs']"
-0.0004596351150039341,Inochi No Tabekata/Eve/Smile,"['Jackson_Joe', 'suicidxbladxs']"
-0.0004594215041906225,Reptilia/The Strokes/Room on Fire,"['haimond', 'Marcelosgc1']"
-0.0004590025918742768,You Couldn't Live For Very Long Without A Heart/Repulsive/Wings,"['Jackson_Joe', 'suicidxbladxs']"
-0.0004588444610918625,Hated By Life Itself/DECALIUS/Hated By Life Itself,['suicidxbladxs']
-0.0004588444610918625,Pega Pega/DJ Viber/Pega Pega,['suicidxbladxs']
-0.0004588444610918625,MTG - INSURDECEDORA 3.0/DJ LZIN/MTG - INSURDECEDORA 3.0,['suicidxbladxs']
-0.0004588444610918625,Shine/Slowdive/Just for a Day,['suicidxbladxs']
-0.0004584249872549277,Tame/Pixies/Doolittle,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.00045686712828353735,Apple/Charli XCX/BRAT,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,Long Gone/Superheaven/Long Gone,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,PLANETA DESCONHECIDO/DJ NK3/PLANETA DESCONHECIDO,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,The Lost Soul Down X Lost Soul/nbsplv/The Lost Soul Down X Lost Soul,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,Better Off Alone/Alice Deejay/Who Needs Guitars Anyway?,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,トーキョーレギー/Masayoshi Takanaka/Seychelles,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,Red Sun/SERAPHINE NOIR/Red Sun,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,Don't Stay/Linkin Park/Meteora (Bonus Edition),"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,Loose Change (feat. Earl Sweatshirt)/The Alchemist/This Thing Of Ours,"['Jackson_Joe', 'haimond']"
-0.00045686712828353735,Just Like This/Limp Bizkit/Significant Other,"['Jackson_Joe', 'haimond']"
-0.00045611957389333113,A Pou Brasileiro/Mc Lovin XD/A Pou Brasileiro,"['PbzSmith', 'OsvaldoMusicas']"
-0.00045611957389333113,Parallel Universe/Red Hot Chili Peppers/Californication (Deluxe Edition),"['PbzSmith', 'OsvaldoMusicas']"
-0.0004545934233942999,I Talk to the Wind/King Crimson/In The Court Of The Crimson King (Expanded & Remastered Original Album Mix),"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.00045367864918867173,When The Wild Wind Blows - 2015 Remaster/Iron Maiden/The Final Frontier (2015 Remaster),"['suicidxbladxs', 'Marcelosgc1']"
-0.00045100024200662336,テリフリアメ/Ichiko Aoba/qp,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0004504290731110043,Babydoll/Ari Abdul/BABYDOLL,"['Jackson_Joe', 'suicidxbladxs']"
-0.0004494802884165184,fairy of shampoo/dosii/echo,['suicidxbladxs']
-0.0004494802884165184,"These Foolish Things/Lester Young, Oscar Peterson Trio/The President Plays With The Oscar Peterson Trio",['suicidxbladxs']
-0.0004494802884165184,Younger Than Springtime/Chet Baker & Art Pepper/The Route,['suicidxbladxs']
-0.00044941370470114343,Making Love Out of Nothing at All/Air Supply/Românticas Anos 80,"['PbzSmith', 'Marcelosgc1']"
-0.0004473448248257789,Ruins/Toby Fox/UNDERTALE Soundtrack,"['haimond', 'suicidxbladxs']"
-0.0004473448248257789,Casinha branca/Gilson/Casinha Branca,"['haimond', 'suicidxbladxs']"
-0.0004473448248257789,Banshee/Loathe/Prepare Consume Proceed,"['haimond', 'suicidxbladxs']"
-0.0004473448248257789,Hedgehog's Dilemma/Shiro Sagisu/Neon Genesis Evangelion (Original Series Soundtrack),"['haimond', 'suicidxbladxs']"
-0.0004470269832028271,Story to Tell/Death/The Sound of Perseverance - Reissue,"['suicidxbladxs', 'Marcelosgc1']"
-0.0004470269832028271,O Barquinho/Nara Leão/Obras-Primas,"['suicidxbladxs', 'Marcelosgc1']"
-0.000446681094312752,clairbourne practice/Julie/my anti-aircraft friend,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.000446681094312752,As Outras que me Querem/Jupiter Apple/a sétima efervescência,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.000446681094312752,Hello/Sophia Chablau e Uma Enorme Perda de Tempo/Sophia Chablau e Uma Enorme Perda de Tempo,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.00044370115020990475,都会のにおい。/ミドリ/Second,['Marcelosgc1']
-0.00044370115020990475,ne/........./Blank,['Marcelosgc1']
-0.00044370115020990475,nagisanite/bloodthirsty butchers/yamane,['Marcelosgc1']
-0.00044370115020990475,Porque é proibido pisar na grama/Jorge Ben/Negro É Lindo,['Marcelosgc1']
-0.00044370115020990475,Distance Equals Rate Times Time/Pixies/Trompe le Monde,['Marcelosgc1']
-0.00044370115020990475,Bright/東京酒吐座(Tokyo Shoegazer)/crystallize (remastered),['Marcelosgc1']
-0.00044370115020990475,Aquarela do Brasil (Participação especial de Gilberto Gil e Caetano Veloso)/João Gilberto/Mestres da Mpb,['Marcelosgc1']
-0.00044370115020990475,Gigantic - Remastered/Pixies/Surfer Rosa,['Marcelosgc1']
-0.00044370115020990475,It Has Begun/Starset/Transmissions (Deluxe Version),['Marcelosgc1']
-0.00044370115020990475,Esse Tal de Roque Enrow/Rita Lee/Fruto Proibido,['Marcelosgc1']
-0.00044370115020990475,2月/february/bloodthirsty butchers/KOCORONO,['Marcelosgc1']
-0.00044370115020990475,怪獣の腕のなか/KinokoTeikoku/猫とアレルギー,['Marcelosgc1']
-0.0004415723424985816,LUNATIC INTERLUDE (with Kingpin Skinny Pimp)/Denzel Curry/King Of The Mischievous South Vol. 2,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004415723424985816,Rhinestone Cowboy/Madvillain/Madvillainy,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0004409171075837742,Human Crime/Pixies/Human Crime,['PbzSmith']
-0.0004409171075837742,"Schwanengesang, S. 560: Schubert - Schwanengesang, S. 560/R. 245: No. 7, Standchen (Leise flehen meine Lieder) [After F. Schubert]/Franz Liszt/Liszt Complete Piano Music, Vol. 5: Schubert Song Transcriptions, Vol. 1",['PbzSmith']
-0.0004409171075837742,Refrão de bolero - ao vivo/Engenheiros Do Hawaii/Acústico (Ao Vivo / Deluxe),['PbzSmith']
-0.0004409171075837742,Neji & Rock Lee/7 Minutoz/Neji & Rock Lee,['PbzSmith']
