weight,name,listeners
-1,Brew Moore,['suicidxbladxs']
-1,Zeca Pagodinho,['Marcelosgc1']
-1,Yonder Dale,['PbzSmith']
-1,Bellini,['haimond']
-1,Can U,['Jackson_Joe']
-1,Mournful Congregation,['suicidxbladxs']
-1,Karl Jenkins,['PbzSmith']
-1,Shyar Kiki Music,['haimond']
-1,Halo,['Jackson_Joe']
-1,Mika,['PbzSmith']
-1,Kyan,['OsvaldoMusicas']
-1,NAV,['OsvaldoMusicas']
-1,"AgroPlay, Ana Castela",['suicidxbladxs']
-1,Xuxa,"['Jackson_Joe', 'suicidxbladxs']"
-1,Le Bourget,['Jackson_Joe']
-1,DJ IZEUS,['suicidxbladxs']
-1,Dear Gravity,['PbzSmith']
-1,Vasaria Project,['haimond']
-1,Pedra Leticia,['suicidxbladxs']
-1,MAGABI,['Jackson_Joe']
-1,麻婆豆腐,['OsvaldoMusicas']
-1,Bob Marley & The Wailers,"['PbzSmith', 'suicidxbladxs']"
-1,Ira!,['suicidxbladxs']
-1,Paulo Ricardo,['PbzSmith']
-1,Jurrivh,['PbzSmith']
-1,Amilcare Ponchielli,['PbzSmith']
-1,Wintercult • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Zach Bryan,['PbzSmith']
-1,Bud Powell,"['PbzSmith', 'suicidxbladxs']"
-1,Xavier Rudd,['PbzSmith']
-1,Jayc,['Jackson_Joe']
-1,Belo,['PbzSmith']
-1,Sia,['PbzSmith']
-1,Delorme & Co,['Jackson_Joe']
-1,Kings of Leon • Da ordem aleatória inteligente,['suicidxbladxs']
-1,La Cumbia,['suicidxbladxs']
-1,Leno Brega,['suicidxbladxs']
-1,$uicideboy$,['Jackson_Joe']
-1,Taproot,['suicidxbladxs']
-1,Stephen Marley,['suicidxbladxs']
-1,"Dj Grafxp, MC ZL, Noguera DJ, MC Davi CPR, CLUB DA DZ7",['suicidxbladxs']
-1,Forgotten Woods • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Rock Mafia,['PbzSmith']
-1,Christian Rowell,['suicidxbladxs']
-1,Miguel Angeles,['suicidxbladxs']
-1,chillbaile,['suicidxbladxs']
-1,Tinsley Ellis,['PbzSmith']
-1,Liam Payne,['PbzSmith']
-1,Mitski • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Corbon Amodio,['suicidxbladxs']
-1,Zadbeatz,['PbzSmith']
-1,"Stan Getz, João Gilberto Quintet, Tom Jobim",['suicidxbladxs']
-1,Alla Pugacheva,['suicidxbladxs']
-1,Vended,['suicidxbladxs']
-1,Gamma Ray,['suicidxbladxs']
-1,MD Chefe,['suicidxbladxs']
-1,Randy Newman,['Jackson_Joe']
-1,Bedtime Story Club,['PbzSmith']
-1,Sabr Alptekin,['PbzSmith']
-1,"IVYSON, Jovem Ralph, Templo Sonoro",['suicidxbladxs']
-1,Sonny & Cher,['PbzSmith']
-1,077 No Beat,['suicidxbladxs']
-1,CARLOS TOSHIKI and OMEGA TRIBE,['OsvaldoMusicas']
-1,Bupin,['haimond']
-1,Galen Rise,['PbzSmith']
-1,Black Pantera,['suicidxbladxs']
-1,"MC K.K, Love Funk, LeoZera",['suicidxbladxs']
-1,Yannick Nobre,['OsvaldoMusicas']
-1,Cafe Music BGM channel,['PbzSmith']
-1,Xzibit,['Jackson_Joe']
-1,Kings of Leon,['suicidxbladxs']
-1,"Lil Peep, rainy bear",['suicidxbladxs']
-1,Rolelush,['suicidxbladxs']
-1,Bonjour Tristesse • Da ordem aleatória inteligente,['suicidxbladxs']
-1,MemeFactory,['suicidxbladxs']
-1,NXCRE,['suicidxbladxs']
-1,Lagosta,['suicidxbladxs']
-1,Shakuhachi Sakano,['PbzSmith']
-1,Jacky Bonnet Group,['Jackson_Joe']
-1,Luísa Sonza,['suicidxbladxs']
-1,"João Gilberto, Caetano Veloso, Gilberto Gil",['suicidxbladxs']
-1,Nothingface,['suicidxbladxs']
-1,The Sh-Booms,['Jackson_Joe']
-1,yall,['PbzSmith']
-1,Gossip,['PbzSmith']
-1,David Chappell,['PbzSmith']
-1,IDLES,['PbzSmith']
-1,Las Ketchup,['PbzSmith']
-1,Ari Lennox,['OsvaldoMusicas']
-1,Brooklyn Duo,['PbzSmith']
-1,Sprain,['suicidxbladxs']
-1,"MC C4, Nadir Netto, WATILA GYN",['suicidxbladxs']
-1,Bag Raiders,['suicidxbladxs']
-1,"Felipe Amorim, MC MIKA",['suicidxbladxs']
-1,Lone,['Jackson_Joe']
-1,Tonight,['PbzSmith']
-1,Jay Safari,['OsvaldoMusicas']
-1,Cornelius,['Marcelosgc1']
-1,Ray Bryant,['suicidxbladxs']
-1,Nova Miller,['suicidxbladxs']
-1,Max Bruch,"['PbzSmith', 'suicidxbladxs']"
-1,Mae Ji-Yoon,['PbzSmith']
-1,Agent Orange,['suicidxbladxs']
-1,T.S.O.L.,['suicidxbladxs']
-1,Cólera,['suicidxbladxs']
-1,Lenka,['PbzSmith']
-1,chard la plaga,['haimond']
-1,Lush • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Dido,['PbzSmith']
-1,Blondie,['PbzSmith']
-1,6LACK,['PbzSmith']
-1,George Baker Selection,['PbzSmith']
-1,YMA,['OsvaldoMusicas']
-1,"DJ K, MC Flavinho, MC KAIQUE DA SUL",['suicidxbladxs']
-1,Giuseppe Verdi,['Marcelosgc1']
-1,Dj Jeroenski,['Jackson_Joe']
-1,Jonathan Kreisberg,['PbzSmith']
-1,orion sun,['suicidxbladxs']
-1,Gustav Mahler,['PbzSmith']
-1,PeJota10*,['PbzSmith']
-1,Jev,['Jackson_Joe']
-1,Tanukichan,['PbzSmith']
-1,Gente di Toscana,['PbzSmith']
-1,Stewart Park Quartet,['Jackson_Joe']
-1,Junior dos Santos Silva,['PbzSmith']
-1,Hagalaz' Runedance,['PbzSmith']
-1,Freddie Hubbard,['suicidxbladxs']
-1,zzkillme,['PbzSmith']
-1,MC Menor ADR,['suicidxbladxs']
-1,"Loathe, Teenage Wrist • Da ordem aleatória inteligente",['suicidxbladxs']
-1,IDYLLA,['PbzSmith']
-1,"Frank Sinatra, Jr.",['PbzSmith']
-1,"pumapjl, LEALL, Babidi",['suicidxbladxs']
-1,Everyone Asked About You • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Tsutchie,['Jackson_Joe']
-1,Mista,['suicidxbladxs']
-1,Vincent Diamante,['PbzSmith']
-1,The Steve McQueens,['haimond']
-1,Jhung,['suicidxbladxs']
-1,Andrew Lloyd Webber,['PbzSmith']
-1,Vonn the Pariah,['PbzSmith']
-1,Sonder,['suicidxbladxs']
-1,"DJ La Beat, MC PR, MC Tonny",['suicidxbladxs']
-1,Blackshape,['suicidxbladxs']
-1,R3hab,['PbzSmith']
-1,Ednardo,['suicidxbladxs']
-1,Jartisto,['PbzSmith']
-1,Pixote,['haimond']
-1,Marina,['Marcelosgc1']
-1,Jack Jezzro,['PbzSmith']
-1,Jos Rorschach,['suicidxbladxs']
-1,Tommy James & The Shondells,['PbzSmith']
-1,Blu Cantrell,['suicidxbladxs']
-1,Rand Aldo,['PbzSmith']
-1,Vanessa da Mata,['suicidxbladxs']
-1,Cheiro de Amor,['PbzSmith']
-1,"Mc Jair da Rocha, DJ VINÍCIUS PR",['suicidxbladxs']
-1,El Pianista Manco,['PbzSmith']
-1,Milena Melo,['Marcelosgc1']
-1,MC DANIEL,['Marcelosgc1']
-1,Ryley Moss,['PbzSmith']
-1,Fausto Papetti,['PbzSmith']
-1,Doris Day,['PbzSmith']
-1,Teresa Teng,['suicidxbladxs']
-1,Otis Williams,['suicidxbladxs']
-1,Lorde,"['PbzSmith', 'OsvaldoMusicas']"
-1,Alceu Valença,['PbzSmith']
-1,Ignaz Friedman,['suicidxbladxs']
-1,Daniela Mercury,['Jackson_Joe']
-1,LUNACYCL,['suicidxbladxs']
-1,Fei Yu-Ching,['suicidxbladxs']
-1,Mägo de Oz,['suicidxbladxs']
-1,"Dj Samir, Dj Shazam Beat",['suicidxbladxs']
-1,Italian Social Club,['PbzSmith']
-1,385,['OsvaldoMusicas']
-1,xamuel,['suicidxbladxs']
-1,Emerald Rose,['PbzSmith']
-1,Jasper De Ceuster,['Jackson_Joe']
-1,Thomas LaRosa,['suicidxbladxs']
-1,Da ordem aleatória inteligente • Loathe,['suicidxbladxs']
-1,"MRL, EmyyH, LXCZ",['suicidxbladxs']
-1,Project Pat,['Jackson_Joe']
-1,Eden,['suicidxbladxs']
-1,"Vanessa da Mata, Ben Harper",['suicidxbladxs']
-1,Emily Remler,['PbzSmith']
-1,hakone,['PbzSmith']
-1,Port Sulphur Band,['PbzSmith']
-1,fam0uz,"['Jackson_Joe', 'suicidxbladxs']"
-1,"DJ ALY o INDOMÁVEL o IMPARÁVEL, Mc Vitorioso, Mc Gw",['suicidxbladxs']
-1,"Mc Mary Maii, Dj B1 da ZO",['suicidxbladxs']
-1,Piyush Mishra,['PbzSmith']
-1,grentperez,['suicidxbladxs']
-1,João Donato,['suicidxbladxs']
-1,Norah Jones,['suicidxbladxs']
-1,Kidsnot$aints.,['suicidxbladxs']
-1,boy 2000,['Jackson_Joe']
-1,Joe Walsh,['PbzSmith']
-1,Alain Goraguer,['suicidxbladxs']
-1,Thelonious Monk Septet,['suicidxbladxs']
-1,Denisinho,['suicidxbladxs']
-1,Igor Stravinsky,['suicidxbladxs']
-1,BAANDIT!,['suicidxbladxs']
-1,John Lee Hooker,['PbzSmith']
-1,La Gusana Ciega,['suicidxbladxs']
-1,Domenico Cimarosa,"['PbzSmith', 'suicidxbladxs']"
-1,"DEEJAY GB, MC TH",['suicidxbladxs']
-1,"DogBeat, MC C4",['suicidxbladxs']
-1,Thee Sacred Souls,['suicidxbladxs']
-1,"Pampa Beat, Vinicius Cavalcante, Liprezinho",['suicidxbladxs']
-1,"KN No Beat, Alysson CDs Oficial",['suicidxbladxs']
-1,"Dorgival Dantas, César Menotti & Fabiano",['suicidxbladxs']
-1,Thousand Below,['suicidxbladxs']
-1,Zara Larsson,['PbzSmith']
-1,Elohim,['PbzSmith']
-1,"WHATEVER, DAD",['suicidxbladxs']
-1,Ludovic,['Marcelosgc1']
-1,Dionnysuss,['suicidxbladxs']
-1,Young Squage,['suicidxbladxs']
-1,Ana Castela,['haimond']
-1,Jets to Brazil,['Marcelosgc1']
-1,MC RD,['suicidxbladxs']
-1,Japanese Relaxation and Meditation,['PbzSmith']
-1,DJ Bertuga,['suicidxbladxs']
-1,pittaplug,['suicidxbladxs']
-1,PlayboySito,['suicidxbladxs']
-1,Spangle call Lilli line,['Marcelosgc1']
-1,The Seatbelts,"['haimond', 'suicidxbladxs']"
-1,Seals And Crofts,['suicidxbladxs']
-1,Edward Sharpe & The Magnetic Zeros,['OsvaldoMusicas']
-1,".diedlonely, énouement",['suicidxbladxs']
-1,Dj Hugo CS,['suicidxbladxs']
-1,Aaron F. Bianchi Jupiter,['Jackson_Joe']
-1,MC Menor da VG,['Jackson_Joe']
-1,Sunny Day Real Estate,"['haimond', 'suicidxbladxs']"
-1,Carlos Y Jose,['suicidxbladxs']
-1,ODECORE,['suicidxbladxs']
-1,Anavitória,['suicidxbladxs']
-1,ILA1,['suicidxbladxs']
-1,Jeff Buckley • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Dionne Warwick,['suicidxbladxs']
-1,Youra,['PbzSmith']
-1,Nadav Cohen,['PbzSmith']
-1,LANORTH,['Jackson_Joe']
-1,秦基博,['suicidxbladxs']
-1,Theme Songs,['PbzSmith']
-1,Modest Petrovich Mussorgsky,['Marcelosgc1']
-1,"MC GW, MC Delux, DJ Léo da 17, Noguera DJ",['suicidxbladxs']
-1,Teesa,['suicidxbladxs']
-1,"MC Luan da BS, Mc Vitin do LJ, MC Marley",['suicidxbladxs']
-1,Salomé de Bahia,['OsvaldoMusicas']
-1,Macno,['suicidxbladxs']
-1,Itowokashi,['suicidxbladxs']
-1,Piotr Musiał,['PbzSmith']
-1,"Dj Samir, MC LOCKED",['suicidxbladxs']
-1,Lisa,['OsvaldoMusicas']
-1,ANAPOLI,['PbzSmith']
-1,"Tarcísio do Acordeon, Vitor Fernandes",['suicidxbladxs']
-1,"Wesley Safadão, Lucas Aboiador",['suicidxbladxs']
-1,"Mari Fernandez, Luísa Sonza",['suicidxbladxs']
-1,Kanashimi • Da ordem aleatória inteligente,['suicidxbladxs']
-1,The Kid LAROI,['OsvaldoMusicas']
-1,"Patrick DJ, Rick Rastro, DJ Felpe MPC, Deboxe",['suicidxbladxs']
-1,HIMXN,['suicidxbladxs']
-1,"MC Renatinho Falcão, DJ Léo da 17, DJ Wizard",['suicidxbladxs']
-1,Claude Debussy,"['PbzSmith', 'suicidxbladxs']"
-1,Elektryczne Gitary,['PbzSmith']
-1,Nando Reis,['suicidxbladxs']
-1,Ckay,['suicidxbladxs']
-1,dublon,['OsvaldoMusicas']
-1,Steve Hackett,['PbzSmith']
-1,Vegyn,['OsvaldoMusicas']
-1,Type O Negative • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Oliver Tree,['suicidxbladxs']
-1,Lee Ritenour,['PbzSmith']
-1,Seafood Sam,['OsvaldoMusicas']
-1,Garoad,['OsvaldoMusicas']
-1,Pink Floyd,['PbzSmith']
-1,Cassius,['Jackson_Joe']
-1,Sleepy Dawg,['suicidxbladxs']
-1,ziodyne,['OsvaldoMusicas']
-1,DJ BILHA DO CAMPO BELO,['haimond']
-1,DJ GRZS,['suicidxbladxs']
-1,Electric Youth,['Jackson_Joe']
-1,Unfound,['Jackson_Joe']
-1,Elliott Smith • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Felipe Do Pascoal,['haimond']
-1,"Nattan, Xand Avião",['suicidxbladxs']
-1,NICO Touches the Walls,['haimond']
-1,Michel Teló,['PbzSmith']
-1,Elenco de Soy Luna,['Jackson_Joe']
-1,Ryan Mack,['PbzSmith']
-1,Stan Getz & Gerry Mulligan,['suicidxbladxs']
-1,Graveland • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Adam Christopher,['PbzSmith']
-1,The Sugarhill Gang,['PbzSmith']
-1,12 Rods,['Marcelosgc1']
-1,Trippie Redd,['suicidxbladxs']
-1,Banzai Bonsai Tensai,['Marcelosgc1']
-1,Keyshia Cole,['OsvaldoMusicas']
-1,Corvus Corax,['PbzSmith']
-1,Poison,['suicidxbladxs']
-1,The City of Prague Philharmonic Orchestra,['PbzSmith']
-1,ODD EYE CIRCLE,['OsvaldoMusicas']
-1,Sunny 2point0,['OsvaldoMusicas']
-1,Mc cassiano,['suicidxbladxs']
-1,Милана Хаметова,['suicidxbladxs']
-1,"MC C4, DJ Tubas, Vinicius Cavalcante",['suicidxbladxs']
-1,Gustav Holst,['suicidxbladxs']
-1,Frankie Cosmos,['suicidxbladxs']
-1,Pedro Mizutani,"['haimond', 'suicidxbladxs']"
-1,Jaymes Young,['PbzSmith']
-1,suis from Yorushika,['Jackson_Joe']
-1,DJ Grumble,['Jackson_Joe']
-1,Gabriella Quevedo,['PbzSmith']
-1,Vas,['PbzSmith']
-1,Sigrid,['PbzSmith']
-1,Joseph Haydn,['PbzSmith']
-1,DJ 2R SUCESSADA,['haimond']
-1,Jenő Hubay,['PbzSmith']
-1,DJ Ramonstro,['suicidxbladxs']
-1,Pikette23,['suicidxbladxs']
-1,Nina Fiadh,['PbzSmith']
-1,Madeleine Peyroux,['haimond']
-1,Pinhdar,['suicidxbladxs']
-1,"DJ KN ORIGINAL, Pancadão 011",['suicidxbladxs']
-1,Gunship,['Marcelosgc1']
-1,Kanaria,['OsvaldoMusicas']
-1,Cursed,['suicidxbladxs']
-1,HAIM,['OsvaldoMusicas']
-1,Sunna,['suicidxbladxs']
-1,Ricky Nelson,['suicidxbladxs']
-1,HISTED,['suicidxbladxs']
-1,Symba,['suicidxbladxs']
-1,Tanoshi,['PbzSmith']
-1,Andrew Underberg,['PbzSmith']
-1,sam02,['suicidxbladxs']
-1,Hector Berlioz,"['suicidxbladxs', 'Marcelosgc1']"
-1,Twisted Sister,['PbzSmith']
-1,Mavi,"['haimond', 'suicidxbladxs']"
-1,österreich,['haimond']
-1,Leonardo,['PbzSmith']
-1,John Coltrane Quartet,['suicidxbladxs']
-1,L'outlander,['PbzSmith']
-1,Kate Bush,['Marcelosgc1']
-1,ISQ,['haimond']
-1,Tibba,['OsvaldoMusicas']
-1,Jason Charles Miller,['Jackson_Joe']
-1,Split Chain • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Emotional Xan,['suicidxbladxs']
-1,Freddie Gibbs,['haimond']
-1,Zdeněk Fibich,['suicidxbladxs']
-1,Brisa Star,['suicidxbladxs']
-1,Anar,['suicidxbladxs']
-1,Daniel Joaví,['PbzSmith']
-1,Huncho Jack,['PbzSmith']
-1,Israel & Rodolffo,"['suicidxbladxs', 'OsvaldoMusicas']"
-1,Alok,['PbzSmith']
-1,Smokey Bubblin' B,['Jackson_Joe']
-1,"Jorge Ben Jor, Trio Mocoto",['suicidxbladxs']
-1,UdieNnx,['suicidxbladxs']
-1,Erykah Badu,"['suicidxbladxs', 'OsvaldoMusicas']"
-1,thankunext,['suicidxbladxs']
-1,No Spirit,['PbzSmith']
-1,MKTO,['PbzSmith']
-1,Gil Cerrone,['suicidxbladxs']
-1,Mc Rodrigo do CN,['suicidxbladxs']
-1,MC ROGÊ,['haimond']
-1,Rayons,['suicidxbladxs']
-1,Chick Corea,['suicidxbladxs']
-1,Fats Navarro,['suicidxbladxs']
-1,Cidergirl,['Jackson_Joe']
-1,Moritz Moszkowski,['suicidxbladxs']
-1,sylvio,['PbzSmith']
-1,Edison Lighthouse,"['haimond', 'OsvaldoMusicas']"
-1,Hekuto Pascal,['suicidxbladxs']
-1,Valeska Suratt,['suicidxbladxs']
-1,Oliver Hoss,['Marcelosgc1']
-1,Lennie Tristano,['suicidxbladxs']
-1,Gabriza,['PbzSmith']
-1,desert sand feels warm at night,['suicidxbladxs']
-1,NonoC,['Jackson_Joe']
-1,Richard Wagner,['PbzSmith']
-1,Matt Sassari,['PbzSmith']
-1,Planet Hemp,['Marcelosgc1']
-1,Henry Purcell,['PbzSmith']
-1,Bodi Lukasz,['PbzSmith']
-1,Kenny Drew,['suicidxbladxs']
-1,Sonatori de la Gioiosa Marca,['PbzSmith']
-1,"dashie, ISXRO, Crazy Mano, Mc Menor Do Alvorada",['suicidxbladxs']
-1,"MC Menor JC, MC VITIN DA DZ7, CLUB DA DZ7, Dj Guuh",['suicidxbladxs']
-1,The Five Satins,['PbzSmith']
-1,Rooydad,['PbzSmith']
-1,"Bill Evans, Scott LaFaro, Paul Motian",['suicidxbladxs']
-1,Wire,"['PbzSmith', 'Marcelosgc1', 'OsvaldoMusicas']"
-1,"Xantesha, MC VALXRM, yash1oka",['suicidxbladxs']
-1,Nena,['PbzSmith']
-1,Jesse James,['suicidxbladxs']
-1,Felipe Amorim,['suicidxbladxs']
-1,scarycide,['suicidxbladxs']
-1,Donny Hathaway,['suicidxbladxs']
-1,"PinkPantheress, Ice Spice",['suicidxbladxs']
-1,Kozo Madura,['PbzSmith']
-1,Analog Trickery,['suicidxbladxs']
-1,Francis Lai,['suicidxbladxs']
-1,Mc Pr,['suicidxbladxs']
-1,L7NNON,['suicidxbladxs']
-1,Colter Wall,['suicidxbladxs']
-1,Mark Laird,['Jackson_Joe']
-1,Treman,['PbzSmith']
-1,Extreme,['PbzSmith']
-1,Sodom,['suicidxbladxs']
-1,Xander.,['PbzSmith']
-1,"Luanzinho Moraes, Nadson O Ferinha",['suicidxbladxs']
-1,Heather Alexander,['PbzSmith']
-1,laura les,['suicidxbladxs']
-1,Sarah McLachlan,['PbzSmith']
-1,RealestK,['suicidxbladxs']
-1,LED,['haimond']
-1,alt-J,['PbzSmith']
-1,Mélonade,['Marcelosgc1']
-1,"Luke Willies, carl92",['suicidxbladxs']
-1,Ethan French,['suicidxbladxs']
-1,Alexander Borodin,"['PbzSmith', 'suicidxbladxs']"
-1,vyrval,['suicidxbladxs']
-1,Anime Zing,['Jackson_Joe']
-1,mavine,['PbzSmith']
-1,CamillasChoice,['PbzSmith']
-1,Mushroomhead,['suicidxbladxs']
-1,Swae Lee,['PbzSmith']
-1,Shigeru Suzuki,['haimond']
-1,Pampa Beat,['suicidxbladxs']
-1,doral,['suicidxbladxs']
-1,Lester Young,['suicidxbladxs']
-1,Burzum • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Beck,['PbzSmith']
-1,Aaron May,"['haimond', 'suicidxbladxs']"
-1,Hondo,['suicidxbladxs']
-1,Alice Merton,['PbzSmith']
-1,"LandonBeck, Tufi, NJM0NEY",['suicidxbladxs']
-1,Stegosaurus Rex,['suicidxbladxs']
-1,Harbor Tea Rooms,['haimond']
-1,Melt-Banana,['OsvaldoMusicas']
-1,Mr. Big,['PbzSmith']
-1,Tadd Norman,['Jackson_Joe']
-1,Lythx,['Jackson_Joe']
-1,Elliott Smith,"['PbzSmith', 'suicidxbladxs']"
-1,鷺巣詩郎,['suicidxbladxs']
-1,John Travolta,['PbzSmith']
-1,Thutmose,['suicidxbladxs']
-1,ATARASHII GAKKO!,['OsvaldoMusicas']
-1,Raveena,['OsvaldoMusicas']
-1,Ratt,['haimond']
-1,loopcinema,['OsvaldoMusicas']
-1,"Stephen Sanchez, Em Beihold",['suicidxbladxs']
-1,N.E.R.D,['OsvaldoMusicas']
-1,Digable Planets,['OsvaldoMusicas']
-1,Sowulo,['PbzSmith']
-1,DJ DN O ASTRO,['Jackson_Joe']
-1,JP Saxe,['PbzSmith']
-1,Surfaces,['PbzSmith']
-1,Air,['suicidxbladxs']
-1,Marilyn Manson • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Sinnerella,['Marcelosgc1']
-1,"DJ Dudah, Mc Gimenes, Mc Pedrinho, 3 TENORES, Dominando as Ruas, Dominando os Fluxos",['suicidxbladxs']
-1,Powerwolf,['Marcelosgc1']
-1,Erroll Garner,['suicidxbladxs']
-1,sftspkn,['PbzSmith']
-1,Talking Heads,"['haimond', 'OsvaldoMusicas']"
-1,Smilee,['PbzSmith']
-1,Repulsive,['suicidxbladxs']
-1,The Red Army Choir,['Marcelosgc1']
-1,The Kira Justice,['PbzSmith']
-1,DM 90,['Jackson_Joe']
-1,Blod Besvimelse,['suicidxbladxs']
-1,Traffic,['PbzSmith']
-1,Roger Eno,['PbzSmith']
-1,tnbee,['suicidxbladxs']
-1,Ovlov,"['Jackson_Joe', 'Marcelosgc1']"
-1,DEEJAY GB,['suicidxbladxs']
-1,xójira,['suicidxbladxs']
-1,sadeyes,['suicidxbladxs']
-1,The Outlaws,['PbzSmith']
-1,"Jung Kook, Latto",['suicidxbladxs']
-1,Coleman Hawkins & Ben Webster,['suicidxbladxs']
-1,Mano Walter,['PbzSmith']
-1,"JIRAYAUAI, Mc Toy, MC Tigrão, Douth!",['suicidxbladxs']
-1,Focus,['PbzSmith']
-1,Phaze,['suicidxbladxs']
-1,A.D.O.R.,['Jackson_Joe']
-1,mg.,['PbzSmith']
-1,Maël Alexandrienne,['PbzSmith']
-1,"2KE, Xllie!",['suicidxbladxs']
-1,Condor44,['Marcelosgc1']
-1,why mona,['suicidxbladxs']
-1,Matheus & Kauan,['Marcelosgc1']
-1,Miran,['PbzSmith']
-1,Kalen Elmsley,['PbzSmith']
-1,Forgotten Ruin,['suicidxbladxs']
-1,MISSIO,['suicidxbladxs']
-1,Mick Jagger,['PbzSmith']
-1,Oscar Lang,['suicidxbladxs']
-1,+/-,['Marcelosgc1']
-1,Mogwai,['suicidxbladxs']
-1,Malmkvist,['PbzSmith']
-1,Georg Friedrich Händel,['PbzSmith']
-1,Joan Jett & The Blackhearts,['PbzSmith']
-1,hanfeezy,['haimond']
-1,Brent Faiyaz,['suicidxbladxs']
-1,Heiligtum,['suicidxbladxs']
-1,Jonjthan,['Jackson_Joe']
-1,Gutta100,['PbzSmith']
-1,Insxmnia,['suicidxbladxs']
-1,LotusRay,['suicidxbladxs']
-1,"Toquinho, Chico Buarque",['suicidxbladxs']
-1,geoffplaysguitar,['suicidxbladxs']
-1,Alexander Vertinsky,['suicidxbladxs']
-1,Mc Teteu,"['Jackson_Joe', 'suicidxbladxs']"
-1,Sid,['Jackson_Joe']
-1,DJ Mehdi,['Marcelosgc1']
-1,"Nadson O Ferinha, Gustavo Mioto",['suicidxbladxs']
-1,Flow Bop,['Jackson_Joe']
-1,SAKON,['suicidxbladxs']
-1,"Gerry Mulligan, Paul Desmond Quartet",['suicidxbladxs']
-1,Maire Rama,['PbzSmith']
-1,"Justine Skye, Tyga",['suicidxbladxs']
-1,"The Weeknd, Ariana Grande",['suicidxbladxs']
-1,payton bagshaw,['PbzSmith']
-1,Ado,['OsvaldoMusicas']
-1,Reação Em Cadeia,['suicidxbladxs']
-1,Jordane Tumarinson,['PbzSmith']
-1,Kart Love,['suicidxbladxs']
-1,Kodaline,['suicidxbladxs']
-1,Judas Iscariot,['suicidxbladxs']
-1,Left alone...,['suicidxbladxs']
-1,Konstantin Oganov,['suicidxbladxs']
-1,Верасы,['suicidxbladxs']
-1,Sadboienola,['suicidxbladxs']
-1,Eason Chan,['Jackson_Joe']
-1,Benjamin Shadows,['PbzSmith']
-1,Пётр Лещенко,['suicidxbladxs']
-1,"LEALL, Rock Danger, Sain, Erick Jay, Babidi",['suicidxbladxs']
-1,Chico Science & Nação Zumbi,['Marcelosgc1']
-1,Jonny Bombastic,['PbzSmith']
-1,Bill Evans Trio,['suicidxbladxs']
-1,Darkthrone • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Sherwood Roberts,['suicidxbladxs']
-1,Suzanne Vega,['suicidxbladxs']
-1,SlackCircus,"['suicidxbladxs', 'OsvaldoMusicas']"
-1,Custard,['OsvaldoMusicas']
-1,Split End,['OsvaldoMusicas']
-1,bCalm,['PbzSmith']
-1,Bulat Okudzhava,['suicidxbladxs']
-1,"Febre90s, pumapjl, SonoTWS, Lis Mc",['suicidxbladxs']
-1,Wolpis Carter,['OsvaldoMusicas']
-1,Giya Kancheli,['PbzSmith']
-1,Marcin,['PbzSmith']
-1,Ngozi Family,['OsvaldoMusicas']
-1,The Killers • Da ordem aleatória inteligente,['suicidxbladxs']
-1,"Bruno & Marrone, Chitãozinho & Xororó",['suicidxbladxs']
-1,MAKAVELI MOTIVATION,['suicidxbladxs']
-1,Death • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Keno the Poet,['OsvaldoMusicas']
-1,内田彩,['Jackson_Joe']
-1,Lenine,['suicidxbladxs']
-1,John Paul Young,['PbzSmith']
-1,Temperance Lloyd,['PbzSmith']
-1,harpsona,['PbzSmith']
-1,Núbia Lafayette,['suicidxbladxs']
-1,J Skillz,['PbzSmith']
-1,Chevelle • Da ordem aleatória inteligente,['suicidxbladxs']
-1,mell-ø,['PbzSmith']
-1,Yasumu,['PbzSmith']
-1,"Stan Getz, Luiz Bonfá",['suicidxbladxs']
-1,Matanza,['suicidxbladxs']
-1,Solya,['suicidxbladxs']
-1,MC Menor da L,['OsvaldoMusicas']
-1,U.S.A. for Africa,"['PbzSmith', 'Marcelosgc1']"
-1,Firewind,['suicidxbladxs']
-1,Hoshina Anniversary,['Jackson_Joe']
-1,DJ GRAFXP,['suicidxbladxs']
-1,Edi Rock,['OsvaldoMusicas']
-1,Kano,['OsvaldoMusicas']
-1,The Sundays • Da ordem aleatória inteligente,['suicidxbladxs']
-1,Warren Zevon,['PbzSmith']
-1,Kevin Waters Group,['Jackson_Joe']
-1,Malinda,['PbzSmith']
-1,Pabllo Vittar,['suicidxbladxs']
-1,Chernikovskaya Hata,['Marcelosgc1']
-1,Your Funeral,['suicidxbladxs']
-1,salem ilese,['PbzSmith']
-1,2003 Toyota Corolla,['Jackson_Joe']
-1,Flamingos in the Tree,['suicidxbladxs']
